station,year,season,summacpreywt,nmacpreysp,nbenthivorespp,nstomtot,meanmacpreywt,meanbenthivorelen.simple,meanbenthivorelen.weighted,depthm,lat,lon,bWT,bSA,bDO,SST
NM20090901019,2009,FALL,1.7459,9,3,18,0.096994444,16.24869278,21.47385288,7.62,40.55383333,-73.84716667,15.51,32.19,5.7,15.9
NM20090901020,2009,FALL,3.1338,7,4,20,0.15669,17.2797707,10.92145999,12.192,40.5205,-73.83033333,14.08,32.36,4.76,15.95
NM20090901021,2009,FALL,5.0222,9,7,29,0.17317931,26.74391847,12.76270388,18.8976,40.29516667,-73.92316667,18.06,32.01,5.98,18.16
NM20090901022,2009,FALL,1.5397,4,6,33,0.046657576,32.6008346,10.1005593,16.4592,40.242,-73.9345,18.32,31.73,6.44,18.25
NM20090901023,2009,FALL,7.143,7,6,21,0.340142857,33.35941456,23.82713809,10.9728,39.6675,-74.13166667,18.7,30.92,7.07,18.85
NM20090901024,2009,FALL,1.706,4,4,16,0.106625,25.62066815,33.16996599,14.6304,39.94466667,-74.05366667,18.28,31.79,5.31,18.49
NM20090901025,2009,FALL,5.8224,11,5,28,0.207942857,26.79652335,12.55290264,17.6784,40.10883333,-73.99783333,18.25,31.91,6.18,17.94
NM20090901026,2009,FALL,19.4936,11,8,27,0.721985185,30.3083153,16.17327228,11.5824,39.75166667,-74.04816667,18.46,31.13,6.45,18.78
NM20090901027,2009,FALL,8.0506,9,8,38,0.211857895,25.77337843,25.5355121,13.4112,39.78583333,-74.036,18.27,31.28,6,18.67
NM20090901028,2009,FALL,14.417,10,7,26,0.5545,31.96491559,25.8200845,10.0584,39.38583333,-74.31466667,18.89,30.95,7.79,18.77
NM20090901029,2009,FALL,7.182,6,7,28,0.2565,26.51461385,19.99109861,9.144,39.43566667,-74.262,18.86,30.92,7.54,18.83
NM20090901030,2009,FALL,16.509,6,7,26,0.634961538,25.88875882,27.31024936,10.0584,39.33833333,-74.36,18.74,31.11,7.66,18.41
NM20090901031,2009,FALL,9.061,8,5,22,0.411863636,34.01292363,24.5308963,7.62,39.29416667,-74.49433333,18.52,31.59,5.58,17.87
NM20090901032,2009,FALL,2.441,3,6,25,0.09764,25.08150754,16.1348182,18.288,39.56766667,-74.09433333,18.27,31.43,6.39,19.33
NM20090901033,2009,FALL,17.151,7,6,23,0.745695652,27.46495914,23.15659095,17.0688,39.61416667,-74.12033333,18.67,31.06,7.31,19.29
NM20090901034,2009,FALL,6.788,5,7,24,0.282833333,31.68884442,23.11172875,12.192,39.482,-74.23216667,18.89,30.73,7.43,18.9
NM20090901035,2009,FALL,10.838,8,6,30,0.361266667,28.51777948,27.59564329,13.1064,39.35716667,-74.29633333,18.8,31.08,7.45,18.78
NM20090901036,2009,FALL,5.7418,5,5,16,0.3588625,30.6464963,18.29967995,14.6304,39.24333333,-74.39616667,17.78,32.01,5.83,18.1
NM20090901037,2009,FALL,6.3566,8,6,25,0.254264,29.15032457,22.73884656,13.4112,39.23666667,-74.5475,18.26,31.86,5.07,17.56
NM20090901038,2009,FALL,10.4156,10,5,18,0.578644444,34.62723774,27.98252634,11.2776,39.0305,-74.69633333,18.74,30.76,7.71,18.52
NM20090901039,2009,FALL,18.5154,6,4,14,1.322528571,37.0204456,19.46707796,8.5344,38.971,-74.75416667,18.92,30.91,7.41,18.74
NM20090901040,2009,FALL,11.9917,8,4,19,0.631142105,29.41382184,16.55444223,17.0688,39.12766667,-74.54083333,17.63,32.22,5.19,18.25
NM20090901041,2009,FALL,6.8485,9,6,25,0.27394,25.73430525,25.48113203,15.24,39.06783333,-74.56516667,18.91,31.43,7.34,18.64
NM20090901042,2009,FALL,0.5323,4,5,17,0.031311765,34.25611482,22.00303709,14.9352,39.16083333,-74.55366667,18.01,31.97,6.07,18.76
NM20090901043,2009,FALL,10.3935,11,5,29,0.358396552,39.64316754,31.92266014,19.812,38.94016667,-74.57616667,18.97,31.3,6.96,18.9
NM20090901044,2009,FALL,5.1326,10,5,24,0.213858333,27.65904682,18.78176514,13.1064,38.9815,-74.5805,18.9,31.37,7.24,18.9
NM20090901045,2009,FALL,5.2408,9,6,21,0.249561905,28.65011167,18.26263181,15.24,39.00816667,-74.59,18.81,31.47,6.82,18.58
NM20090901046,2009,FALL,7.0854,10,7,35,0.20244,32.57656529,20.77672638,10.9728,38.99983333,-74.7065,19.06,30.33,7.33,18.8
NM20090901047,2009,FALL,19.016,12,6,26,0.731384615,33.32671889,26.74031543,10.3632,38.8715,-74.83966667,19.02,31.28,7.43,18.89
NM20090901048,2009,FALL,10.464,9,5,14,0.747428571,37.5209648,12.77949563,10.0584,38.84283333,-74.90616667,17.78,31.34,7.24,16.72
NM20090901049,2009,FALL,3.8905,5,4,19,0.204763158,28.59637772,18.31552998,9.7536,38.71616667,-75.0075,18.3,30.23,6.87,17.67
NM20090901050,2009,FALL,6.8199,10,6,20,0.340995,31.9599497,14.9291431,10.668,38.74366667,-75.03683333,18.29,30.2,6.98,17.43
NM20090901051,2009,FALL,13.6807,6,3,10,1.36807,51.83620441,47.54760373,17.3736,38.8275,-74.6735,18.81,31.38,7.9,18.89
NM20090901052,2009,FALL,0.517,3,3,7,0.073857143,39.64063686,47.69051481,13.4112,38.716,-74.75433333,19.05,31.62,7.73,19.06
NM20090901053,2009,FALL,12.8099,11,4,19,0.674205263,29.47466861,16.85574671,14.6304,38.847,-74.77166667,18.82,31.4,7.69,18.83
NM20090901054,2009,FALL,10.18,10,6,28,0.363571429,28.91392422,23.61231393,14.6304,38.771,-74.81866667,18.16,31.62,7.36,17.76
NM20090901055,2009,FALL,5.441,6,5,16,0.3400625,33.4904266,45.15278033,15.8496,38.75516667,-74.8295,18.19,31.54,7.12,16.89
NM20090901056,2009,FALL,11.75,8,4,13,0.903846154,46.37151608,35.49884706,11.5824,38.76683333,-74.90416667,18.11,31.55,7,17.65
NM20090901057,2009,FALL,6.5686,10,6,21,0.312790476,32.39025823,30.29118221,15.8496,38.54633333,-74.93233333,18.29,30.72,6.52,17.32
NM20090901058,2009,FALL,1.0049,7,5,23,0.043691304,37.02920361,20.51119353,13.716,38.6945,-74.96383333,17.6,31.1,6.67,16.77
NM20090901059,2009,FALL,17.943,12,6,33,0.543727273,33.0013742,14.86691618,24.9936,38.51683333,-74.82566667,19.32,31.7,6.95,19.17
NM20090901060,2009,FALL,26.1383,13,7,25,1.045532,28.46692085,29.83288135,21.9456,38.57116667,-74.862,15.92,31.51,7.95,15.12
NM20090901061,2009,FALL,11.0161,7,6,25,0.440644,33.47248211,20.18291934,19.2024,38.74883333,-75.0185,18.08,31.74,6.42,17.64
NM20090901062,2009,FALL,16.1663,7,5,30,0.538876667,29.04852988,9.769832296,23.4696,38.66333333,-74.74833333,18.71,32.07,6.94,19.05
NM20090901063,2009,FALL,2.576,4,3,7,0.368,64.27578746,55.40144898,18.5928,38.62016667,-74.75333333,19.04,31.85,7.4,19.09
NM20090901064,2009,FALL,25.5907,10,6,18,1.421705556,31.41609917,15.53410285,7.3152,38.143,-75.1525,15.97,30.86,5.12,16.28
NM20090901065,2009,FALL,11.103,6,5,20,0.55515,31.67658485,15.59573072,11.2776,38.10516667,-75.16083333,15.95,30.86,5.04,16.14
NM20090901066,2009,FALL,9.0525,8,7,22,0.411477273,30.50814343,23.99422639,16.764,38.1805,-75.021,15.9,31.42,5.32,15.78
NM20090901067,2009,FALL,19.8552,7,7,23,0.863269565,30.38819033,21.81657315,18.8976,38.15616667,-75.044,16.06,31.46,5.35,16.11
NM20090901068,2009,FALL,12.9604,9,6,16,0.810025,37.40426877,39.66633901,21.336,38.29616667,-74.919,16.24,31.75,5.56,15.71
NM20090901069,2009,FALL,9.3538,8,7,22,0.425172727,29.10285957,18.43835249,12.4968,38.40866667,-74.9225,18.75,31.08,6.42,17.72
NM20090901070,2009,FALL,5.8135,7,7,28,0.207625,28.30033957,22.21809449,18.5928,38.42066667,-74.95833333,18.67,30.63,6.47,17.82
NM20090901071,2009,FALL,5.5722,5,6,24,0.232175,29.40133016,17.02375941,19.5072,38.35066667,-74.97533333,18.76,31.06,6.27,17.68
NM20090901072,2009,FALL,12.5043,9,6,19,0.658121053,25.61510137,17.88754566,15.8496,38.19766667,-75.08783333,15.78,31.3,5.35,15.76
NM20090901073,2009,FALL,10.8369,10,6,22,0.492586364,29.19056259,17.06202282,14.6304,38.24566667,-75.07916667,15.84,31.16,5.45,15.65
NM20090901074,2009,FALL,19.9903,5,5,15,1.332686667,33.66387767,15.75709856,7.62,37.8055,-75.482,16.25,31.3,5.83,15.29
NM20090901075,2009,FALL,0.8347,2,6,23,0.036291304,30.95267895,15.74275101,6.4008,37.55466667,-75.58133333,16.35,31.28,7.04,15.9
NM20090901076,2009,FALL,8.2381,7,6,22,0.374459091,31.13311889,16.31646073,9.144,37.8975,-75.30683333,16.06,31.08,5.81,15.43
NM20090901077,2009,FALL,31.8021,7,5,24,1.3250875,28.9391322,19.30184141,9.7536,37.829,-75.32883333,16.29,31.02,5.8,15.76
NM20090901078,2009,FALL,6.0814,6,6,22,0.276427273,30.33735611,17.09297941,9.144,37.57316667,-75.567,16.57,31.46,7.08,15.81
NM20090901079,2009,FALL,4.7014,8,6,15,0.313426667,29.81320702,34.41071652,14.6304,37.64433333,-75.33633333,17.11,31.82,6.23,17.57
NM20090901080,2009,FALL,9.8008,10,7,37,0.264886486,27.91323543,25.11482624,19.2024,37.8565,-75.21416667,16.33,31.8,5.98,15.1
NM20090901081,2009,FALL,15.7739,5,6,20,0.788695,30.96629333,19.21423885,13.1064,37.89866667,-75.24666667,16.09,31.38,5.98,15.02
NM20090901082,2009,FALL,8.6491,6,7,19,0.455215789,31.08727918,21.73867719,14.6304,37.744,-75.34966667,16.67,31.83,6.22,15.94
NM20090901083,2009,FALL,27.3374,5,4,12,2.278116667,39.47861107,40.3739886,11.8872,37.69666667,-75.38266667,16.88,31.9,6.1,17.23
NM20090901084,2009,FALL,23.8376,5,4,18,1.324311111,30.6054735,21.94036974,14.3256,37.6315,-75.42683333,16.88,31.78,6.03,17.07
NM20090901085,2009,FALL,10.1909,4,5,15,0.679393333,29.33138429,20.02246372,13.1064,37.597,-75.4585,16.85,31.54,5.96,17.19
NM20090901086,2009,FALL,1.2566,5,4,18,0.069811111,27.31077456,17.88603367,11.5824,37.6015,-75.51616667,16.55,31.25,7.05,16.26
NM20090901087,2009,FALL,5.968,3,4,18,0.331555556,29.62989641,18.34973069,11.5824,37.39716667,-75.605,17.36,31.61,6.8,16.85
NM20090901088,2009,FALL,18.192,4,4,17,1.070117647,29.07234651,18.38259742,10.9728,37.54483333,-75.518,17.12,31.62,7.26,17.11
NM20090901089,2009,FALL,5.035,5,5,16,0.3146875,34.67152998,17.40736246,6.4008,37.52633333,-75.597,16.63,31.38,7,16.38
NM20090901090,2009,FALL,3.8398,4,5,19,0.202094737,30.49009367,16.09172478,9.7536,37.22016667,-75.703,17.37,31.63,7.29,17.33
NM20090901091,2009,FALL,13.228,4,5,17,0.778117647,27.17119244,15.19377611,8.2296,37.19733333,-75.72983333,17.42,31.49,7.46,17.67
NM20090901092,2009,FALL,27.2055,8,5,17,1.600323529,32.0789958,29.34557014,17.0688,37.44716667,-75.5225,17.27,31.66,6.85,17.24
NM20090901093,2009,FALL,11.4965,6,5,21,0.547452381,29.1018377,14.64111364,17.0688,37.20266667,-75.559,17.66,31.93,7.36,17.81
NM20090901094,2009,FALL,19.9158,9,6,25,0.796632,28.57561763,21.63081294,16.1544,37.4305,-75.554,17.01,31.43,7.04,17.03
NM20090901095,2009,FALL,3.8955,5,5,25,0.15582,24.72712571,16.42782869,19.2024,37.1815,-75.5785,17.75,31.78,7.17,17.89
NM20090901096,2009,FALL,31.628,3,5,26,1.216461538,25.52655754,14.72821982,9.4488,37.10283333,-75.77716667,17.41,31.52,7.51,17.37
NM20090901097,2009,FALL,3.483,5,3,14,0.248785714,35.10955231,16.77171344,4.572,37.16083333,-75.8025,16.86,31.01,7.63,16.8
NM20090901098,2009,FALL,12.6832,5,6,18,0.704622222,30.8101494,19.62500796,6.7056,37.07266667,-75.82716667,17,31.17,7.46,17.06
NM20090901099,2009,FALL,18.9857,5,4,25,0.759428,25.67073486,17.40225434,9.144,36.6025,-75.86166667,17.38,30.17,7.28,18.22
NM20090901100,2009,FALL,30.6318,5,6,21,1.458657143,28.20108852,14.40901173,7.9248,37.02083333,-75.86133333,17.36,30.8,7.52,17.29
NM20090901101,2009,FALL,9.497,4,4,21,0.452238095,27.35481067,14.9487124,9.144,36.85816667,-75.92816667,17.25,30.49,7.25,17.24
NM20090901102,2009,FALL,3.3234,5,6,26,0.127823077,26.55854808,19.52885791,18.5928,36.619,-75.77866667,18,31.34,6.9,18.25
NM20090901103,2009,FALL,14.369,6,4,11,1.306272727,32.57552027,14.46960683,13.1064,37.0955,-75.6605,17.85,32.09,7.05,17.36
NM20090901104,2009,FALL,3.0533,3,5,20,0.152665,26.41942558,15.41998777,12.192,36.89366667,-75.81816667,17.71,31.2,7.35,17.95
NM20090901105,2009,FALL,5.0441,6,6,22,0.229277273,28.56950647,18.64609877,12.8016,37.00016667,-75.737,17.53,30.74,7.51,17.5
NM20090901106,2009,FALL,4.7415,9,6,27,0.175611111,28.54026663,19.84689543,18.5928,36.67316667,-75.76283333,17.6,30.91,7.19,17.98
NM20090901107,2009,FALL,0.1994,3,5,21,0.009495238,22.24722695,19.51037294,12.192,36.712,-75.77116667,17.6,31.03,6.98,18.29
NM20090901108,2009,FALL,6.8942,4,5,19,0.362852632,27.8224692,21.40532259,10.0584,36.94083333,-75.79916667,17.63,31.21,7.48,17.49
NM20090901109,2009,FALL,0,0,4,15,0,26.53251667,18.44773336,10.3632,37.03883333,-75.79083333,17.43,30.71,7.46,17.26
NM20090901110,2009,FALL,1.6747,5,5,23,0.072813043,25.65553357,16.85489545,13.716,36.79216667,-75.87166667,17.35,30.43,7.19,18.12
NM20090901111,2009,FALL,6.0057,9,5,24,0.2502375,25.83723211,18.21330697,12.4968,36.683,-75.8795,17.37,30.12,7.27,18.19
NM20090901112,2009,FALL,3.718,2,3,20,0.1859,22.8682035,16.4832689,11.8872,36.40233333,-75.80166667,17.39,30.34,7.14,17.87
NM20090901113,2009,FALL,0.326,1,3,16,0.020375,22.71442138,15.13601557,7.62,36.44116667,-75.82333333,17.47,30.57,7.23,18
NM20090901114,2009,FALL,0,0,4,15,0,31.66448945,15.13614193,13.716,35.9605,-75.60283333,17.77,30.4,7.35,17.69
NM20090901115,2009,FALL,0.553,2,4,10,0.0553,34.53453406,16.87135758,18.288,36.197,-75.703,17.62,31.13,7.17,17.61
NM20090901116,2009,FALL,0.3818,5,3,23,0.0166,20.26825696,16.54675143,16.1544,36.27533333,-75.7495,17.36,30.32,6.92,17.3
NM20090901117,2009,FALL,3.8304,4,6,26,0.147323077,27.22137547,17.13141678,18.288,36.44733333,-75.76816667,17.61,31.04,6.93,18.19
NM20090901118,2009,FALL,0.3735,2,4,23,0.01623913,25.41431292,16.29922397,12.4968,36.347,-75.79,17.54,30.15,7.23,17.91
NM20090901119,2009,FALL,6.0342,4,3,8,0.754275,19.8778682,12.31390014,11.5824,35.19366667,-75.44783333,22.56,33.21,6.6,22.31
NM20090901120,2009,FALL,0.0149,1,4,14,0.001064286,27.89925529,19.98082212,13.1064,35.822,-75.52266667,17.92,30.78,7.33,17.96
NM20090901121,2009,FALL,1.8319,3,3,11,0.166536364,33.8012795,12.29340271,18.5928,35.172,-75.3835,22.13,32.52,6.73,21.66
NM20090901122,2009,FALL,0,0,5,22,0,31.70623273,20.75118876,18.288,35.7775,-75.42833333,18.23,31.2,6.74,18.44
NM20090901123,2009,FALL,15.1987,2,5,23,0.660813043,25.42130179,12.97977068,12.4968,35.3195,-75.464,22.25,33.18,6.46,22.22
NM20090901124,2009,FALL,0,0,4,14,0,30.82625358,19.22997464,18.5928,35.778,-75.47583333,18.08,31.02,6.94,17.94
NM20090901125,2009,FALL,20.9137,9,5,34,0.615108824,31.09586556,8.659809345,32.6136,41.15383333,-71.7035,17.28,31.47,8.16,19.95
NM20090901126,2009,FALL,0.2612,4,3,10,0.02612,21.207319,9.183106973,18.288,41.1155,-72.01966667,19.17,30,7.03,19.01
NM20090901127,2009,FALL,10.9193,6,4,18,0.606627778,24.8195289,8.859817489,18.288,41.10533333,-71.97266667,19.5,29.88,7.07,19.31
NM20090901128,2009,FALL,5.9798,11,5,28,0.213564286,25.64011334,9.984762847,28.956,41.19566667,-71.61033333,,,,
NM20090901129,2009,FALL,4.9597,9,5,22,0.225440909,26.50032718,14.37063032,34.7472,41.28633333,-71.6715,17.82,31.43,7.44,18.14
NM20090901130,2009,FALL,9.5635,11,4,22,0.434704545,25.31345936,11.42168813,32.6136,41.17966667,-71.7665,18.2,29.92,7.92,20.3
NM20090901131,2009,FALL,27.454,11,7,24,1.143916667,32.17199885,11.1750176,29.5656,41.16183333,-71.773,18.27,31.01,7.96,20.45
NM20090901132,2009,FALL,10.3746,7,5,29,0.357744828,27.00121538,13.14553636,47.5488,41.17683333,-71.86116667,18.57,30.78,6.73,19.03
NM20090901133,2009,FALL,3.4288,8,5,27,0.126992593,29.62439387,13.41076543,42.3672,41.24916667,-71.89816667,18.18,31.21,6.77,18.62
NM20090901134,2009,FALL,1.1337,7,4,22,0.051531818,25.84870518,10.19287749,35.052,41.25566667,-71.854,18.25,31.09,6.81,18.65
NM20090901135,2009,FALL,6.9255,12,7,35,0.197871429,23.75197686,21.87613454,26.2128,41.3325,-71.03633333,17.46,31.36,6.54,17.79
NM20090901136,2009,FALL,6.4455,12,5,25,0.25782,25.43899888,9.062945733,20.7264,41.39116667,-71.13983333,17.12,31.42,7.36,17.35
NM20090901137,2009,FALL,8.2879,12,6,30,0.276263333,25.0297178,11.63365849,22.86,41.4355,-71.3925,17.55,31.32,5.02,18.14
NM20090901138,2009,FALL,2.6934,7,6,27,0.099755556,27.96730409,9.97266618,25.2984,41.1685,-71.4935,17.49,31.77,7.26,18.53
NM20090901139,2009,FALL,2.0996,6,4,39,0.053835897,24.18485267,13.81131675,30.48,41.28916667,-71.50016667,17,31.6,5.67,18.47
NM20090901140,2009,FALL,5.5056,8,5,25,0.220224,28.65253504,26.4488219,33.528,41.18716667,-71.5255,17.54,31.75,6.86,17.96
NM20090901141,2009,FALL,4.7095,14,6,46,0.102380435,25.25724861,13.22547803,27.432,41.32616667,-70.97716667,16.58,31.93,5.25,16.51
NM20090901142,2009,FALL,3.9082,8,5,33,0.118430303,24.19037212,14.05512958,38.1,41.28283333,-71.06216667,15.94,31.96,4.96,17.35
NM20090901143,2009,FALL,2.4021,7,4,28,0.085789286,24.00231986,10.46226947,24.0792,41.37766667,-71.15016667,,,,
NM20090901144,2009,FALL,10.3829,13,7,27,0.384551852,33.79678093,12.53238032,33.528,41.23383333,-71.46466667,17.33,31.78,7.63,17.54
NM20090901145,2009,FALL,4.6819,8,5,25,0.187276,27.72133696,9.795725756,33.8328,41.24116667,-71.451,,,,
NM20090901146,2009,FALL,7.5376,13,5,30,0.251253333,28.8155402,9.287701657,35.6616,41.22666667,-71.39533333,,,,
NM20090901147,2009,FALL,12.1109,17,7,38,0.318707895,32.39142711,9.696103826,41.148,41.14383333,-71.40816667,,,,
NM20090901148,2009,FALL,5.0025,8,4,20,0.250125,35.68093645,7.420196272,26.2128,41.13033333,-71.53183333,,,,
NM20090901149,2009,FALL,12.4546,11,5,37,0.336610811,24.98213341,16.55660618,41.7576,41.2825,-71.51833333,17.4,31.67,7.09,18.29
NM20090901150,2009,FALL,11.7453,8,6,39,0.301161538,32.07268958,12.82089166,35.052,41.2485,-71.55883333,17.55,31.67,6.51,18.07
NM20090901151,2009,FALL,0.165,3,5,18,0.009166667,34.88907389,39.02308052,15.24,40.99716667,-71.9525,17.6,30.83,6.75,18.5
NM20090901152,2009,FALL,3.9627,6,5,20,0.198135,26.5358158,24.2085442,7.62,40.88716667,-72.31816667,17.52,31.56,7.31,17.28
NM20090901153,2009,FALL,1.732,5,6,18,0.096222222,20.11588489,25.70305953,7.62,40.6585,-73.0535,18.4,32.37,5.42,18.25
NM20090901154,2009,FALL,40.2866,4,4,17,2.3698,32.45008524,24.75824664,9.4488,40.55716667,-73.61833333,16.3,31.81,6.57,16.74
NM20090901155,2009,FALL,14.9021,5,5,22,0.677368182,27.41740356,43.3106607,7.0104,40.56916667,-73.6835,15.44,32.39,5.41,16.14
NM20090901156,2009,FALL,7.965,8,7,21,0.379285714,30.21035715,17.36142256,13.1064,39.9025,-74.05033333,18.43,31.65,6.35,18.55
NM20090901157,2009,FALL,11.6006,7,6,28,0.414307143,32.04917083,25.71935969,6.096,38.96533333,-74.803,18.84,30.77,7.16,18.79
NM20090901158,2009,FALL,8.3317,6,5,20,0.416585,30.27952226,16.22300797,10.668,38.40666667,-75.04066667,18.4,30.9,6.36,17.54
NM20090901159,2009,FALL,0.1117,2,4,25,0.004468,30.05485551,14.91957694,11.5824,36.302,-75.77883333,17.41,29.97,7.26,17.56
NM20090901160,2009,FALL,5.8821,2,5,24,0.2450875,22.1476061,13.48825712,10.9728,35.3175,-75.47966667,22.32,32.73,6.65,21.32
NM20100401001,2010,SPRING,2.7107,8,5,28,0.096810714,29.10929357,34.52304161,12.4968,41.031,-71.897,9.32,30.83,8.02,10.47
NM20100401002,2010,SPRING,5.851,14,6,30,0.195033333,26.71157,22.87670642,16.764,40.99300003,-71.98166669,9.38,30.28,7.79,9.42
NM20100401003,2010,SPRING,3.9962,12,5,37,0.108005405,29.31871514,40.46273038,10.3632,40.9515,-72.1472,8.85,31.38,8.15,9.88
NM20100401004,2010,SPRING,2.2425,14,5,29,0.077327586,32.21478276,37.76251139,10.0584,40.86169999,-72.37646666,8.39,31.83,8.17,10.73
NM20100401005,2010,SPRING,4.874,6,5,25,0.19496,27.8507512,33.6798727,8.8392,40.89599997,-72.29183334,7.95,31.82,7.66,9.32
NM20100401006,2010,SPRING,6.376,11,5,25,0.25504,29.4124632,43.63397263,16.764,40.91583335,-72.1825,8.02,31.79,7.92,9.32
NM20100401007,2010,SPRING,8.0842,12,4,20,0.40421,32.497683,42.86311565,21.336,40.83233331,-72.39266666,8.56,31.73,8.28,11.92
NM20100401008,2010,SPRING,13.2398,8,4,18,0.735544444,35.57878556,41.88945613,8.2296,40.65583331,-73.06865,6.23,31.82,7.76,10.14
NM20100401009,2010,SPRING,20.0555,16,5,27,0.742796296,34.4502837,45.73065882,8.5344,40.69050001,-72.95550003,6.5,31.95,7.32,8.54
NM20100401010,2010,SPRING,17.1112,13,6,19,0.900589474,32.10819263,26.92022364,21.0312,40.73063335,-72.76069997,6.74,31.74,8.27,8.89
NM20100401011,2010,SPRING,6.4325,7,6,29,0.221810345,29.00518552,13.84570916,17.6784,40.75416667,-72.69866664,7.98,31.84,8.14,8.77
NM20100401012,2010,SPRING,12.1955,19,7,32,0.381109375,31.38176372,36.31867768,19.812,40.65233332,-72.98199997,7.47,31.95,8.55,8.67
NM20100401013,2010,SPRING,44.3917,16,4,21,2.113890476,30.61987714,40.21698768,10.0584,40.58589999,-73.46883332,6.79,31.39,8.13,10.12
NM20100401014,2010,SPRING,17.343,21,4,18,0.9635,27.69779,41.20083887,9.7536,40.56879997,-73.52193333,6.46,31.3,7.55,11.46
NM20100401015,2010,SPRING,47.2553,13,3,21,2.250252381,33.95750381,38.81729187,12.192,40.56149998,-73.42833335,5.78,31.86,8.1,7.95
NM20100401016,2010,SPRING,42.852,10,4,18,2.380666667,33.70806111,37.50900966,13.716,40.54399999,-73.45266666,,,,
NM20100401017,2010,SPRING,7.7856,10,4,12,0.6488,36.06505167,40.0893739,17.3736,40.52025,-73.64223334,5.47,31.66,8.12,12.57
NM20100401018,2010,SPRING,5.9338,6,3,9,0.659311111,46.36481556,45.75153641,9.7536,40.5404,-73.87671668,6.08,31.34,8.2,12.24
NM20100401019,2010,SPRING,18.4429,19,6,24,0.768454167,34.84039583,36.81258049,9.4488,40.38168332,-73.95655003,6.25,31.49,8.57,11.93
NM20100401020,2010,SPRING,38.5614,10,4,21,1.836257143,34.56020095,35.90274666,17.6784,40.38390001,-73.91213334,4.92,31.95,7.81,11.9
NM20100401021,2010,SPRING,27.0604,15,3,18,1.503355556,37.20846556,40.14084639,18.288,40.50541668,-73.83528334,5.57,31.55,7.79,10.78
NM20100401022,2010,SPRING,53.3353,15,4,26,2.051357692,29.15779538,36.94186278,19.5072,40.52128334,-73.77906666,5.21,31.64,7.94,12.24
NM20100401023,2010,SPRING,6.968,6,2,4,1.742,50.35445,43.81553782,10.668,39.71166668,-74.09523334,9.66,30.29,7.77,11.31
NM20100401024,2010,SPRING,74.8897,17,5,20,3.744485,38.31529861,36.46503786,11.2776,39.74494998,-74.0813,9.75,30.08,7.6,12.12
NM20100401025,2010,SPRING,15.938,5,5,12,1.328166667,44.00029801,43.87174096,14.6304,39.78516668,-74.03833333,6.91,31.32,7.41,11.16
NM20100401026,2010,SPRING,39.4171,16,6,23,1.713786957,36.77172356,41.76386308,14.0208,39.65293331,-74.08243333,9.94,30.06,7.87,11.55
NM20100401027,2010,SPRING,9.2213,9,5,15,0.614753333,42.49987992,46.36200529,15.5448,39.69123332,-74.0819,8.94,30.71,8.21,11.6
NM20100401028,2010,SPRING,50.6695,10,5,10,5.06695,52.21125073,46.03376294,9.4488,39.40273333,-74.30718333,,,,
NM20100401029,2010,SPRING,58.7799,12,4,9,6.5311,50.89491407,48.06947411,8.5344,39.40728334,-74.29425001,10.66,29.9,7.67,12.86
NM20100401030,2010,SPRING,8.5645,9,7,14,0.61175,37.5758087,42.65079904,9.144,39.31928333,-74.37805001,10.11,30.26,8.06,12.5
NM20100401031,2010,SPRING,6.349,7,2,6,1.058166667,50.72649,44.64987744,11.8872,39.30713332,-74.41176666,10.45,30.15,7.71,12.5
NM20100401032,2010,SPRING,14.936,7,3,7,2.133714286,46.73407714,45.07964626,16.4592,39.62450002,-74.06305,6.73,31.4,7.53,11.63
NM20100401033,2010,SPRING,9.988,11,4,12,0.832333333,41.03435626,43.05217418,11.2776,39.3699,-74.2938,9.87,30.37,7.76,12.35
NM20100401034,2010,SPRING,39.7454,5,6,17,2.337964706,42.86872685,39.10148991,12.4968,39.29391667,-74.45723333,9.67,30.63,7.51,12.03
NM20100401035,2010,SPRING,6.864,6,3,9,0.762666667,67.41782428,54.90348594,17.0688,39.19578333,-74.55506668,9.19,30.92,7.99,12.41
NM20100401036,2010,SPRING,40.852,9,5,11,3.713818182,49.83735344,46.17813607,16.4592,39.57126668,-74.11436667,8.86,30.96,7.79,11.89
